No.                	Time               	Voltage[ V ]       	Current[ A ]       	Active Power[ W ]  	Apparent Power[ VA ]	Reactive Power[ Var ]	Power Factor[ PF ] 	Frequency[ Hz ]    	Watt Hours[ Wh ]   	CO2[ g ]           	Cost[ Dollar ]     
384                	2021-09-24 18:52:11	218.6000           	0.7753             	160.1000           	169.4806           	55.4321            	0.9450             	59.9900            	0.0000             	0.0000             	0.0000             
385                	2021-09-24 18:52:12	218.7000           	0.7751             	160.2000           	169.5144           	55.9305            	0.9440             	59.9800            	0.0000             	0.0000             	0.0000             
386                	2021-09-24 18:52:13	218.8000           	0.7748             	160.2000           	169.5262           	55.9344            	0.9440             	59.9800            	0.0000             	0.0000             	0.0000             
387                	2021-09-24 18:52:14	218.9000           	0.7747             	160.2000           	169.5818           	55.9528            	0.9440             	59.9900            	0.0000             	0.0000             	0.0000             
388                	2021-09-24 18:52:15	219.0000           	0.7746             	160.2000           	169.6374           	55.9711            	0.9440             	59.9800            	0.0000             	0.0000             	0.0000             
389                	2021-09-24 18:52:16	219.0000           	0.7744             	160.2000           	169.5936           	55.9566            	0.9440             	59.9900            	0.0000             	0.0000             	0.0000             
390                	2021-09-24 18:52:17	219.0000           	0.7742             	160.2000           	169.5498           	55.9422            	0.9440             	60.0000            	0.0000             	0.0000             	0.0000             
391                	2021-09-24 18:52:18	219.0000           	0.7741             	160.1000           	169.5279           	55.9350            	0.9440             	60.0000            	0.0000             	0.0000             	0.0000             
392                	2021-09-24 18:52:19	219.0000           	0.7740             	160.1000           	169.5060           	55.9277            	0.9440             	60.0000            	0.0000             	0.0000             	0.0000             
393                	2021-09-24 18:52:20	219.0000           	0.7739             	160.1000           	169.4841           	55.9205            	0.9440             	60.0100            	0.0000             	0.0000             	0.0000             
394                	2021-09-24 18:52:21	219.0000           	0.7738             	160.1000           	169.4622           	55.9133            	0.9440             	60.0000            	0.0000             	0.0000             	0.0000             
395                	2021-09-24 18:52:23	219.0000           	0.7736             	160.0000           	169.4184           	55.8988            	0.9440             	60.0000            	0.0000             	0.0000             	0.0000             
396                	2021-09-24 18:52:24	219.0000           	0.7735             	160.0000           	169.3965           	55.8916            	0.9440             	60.0100            	0.0000             	0.0000             	0.0000             
397                	2021-09-24 18:52:25	219.1000           	0.7734             	160.0000           	169.4519           	55.9099            	0.9440             	60.0000            	0.0000             	0.0000             	0.0000             
398                	2021-09-24 18:52:26	219.1000           	0.7733             	160.0000           	169.4300           	55.9027            	0.9440             	60.0000            	0.0000             	0.0000             	0.0000             
399                	2021-09-24 18:52:27	219.1000           	0.7732             	160.0000           	169.4081           	55.8954            	0.9440             	60.0000            	0.0000             	0.0000             	0.0000             
400                	2021-09-24 18:52:28	219.0000           	0.7731             	159.9000           	169.3089           	55.8627            	0.9440             	60.0100            	0.0000             	0.0000             	0.0000             
401                	2021-09-24 18:52:29	219.0000           	0.7730             	159.9000           	169.2870           	55.8555            	0.9440             	60.0000            	0.0000             	0.0000             	0.0000             
402                	2021-09-24 18:52:30	219.0000           	0.7729             	159.9000           	169.2651           	55.8482            	0.9440             	59.9900            	0.0000             	0.0000             	0.0000             
403                	2021-09-24 18:52:31	219.0000           	0.7728             	159.8000           	169.2432           	55.8410            	0.9440             	59.9900            	0.0000             	0.0000             	0.0000             
404                	2021-09-24 18:52:32	219.0000           	0.7726             	159.8000           	169.1994           	55.8266            	0.9440             	60.0000            	0.0000             	0.0000             	0.0000             
405                	2021-09-24 18:52:33	219.0000           	0.7725             	159.8000           	169.1775           	55.8193            	0.9440             	60.0000            	0.0000             	0.0000             	0.0000             
406                	2021-09-24 18:52:34	219.0000           	0.7724             	159.7000           	169.1556           	55.8121            	0.9440             	60.0000            	0.0000             	0.0000             	0.0000             
407                	2021-09-24 18:52:35	219.0000           	0.7724             	159.7000           	169.1556           	55.8121            	0.9440             	59.9900            	0.0000             	0.0000             	0.0000             
408                	2021-09-24 18:52:37	219.2000           	0.7722             	159.8000           	169.2662           	55.8486            	0.9440             	60.0000            	0.0000             	0.0000             	0.0000             
409                	2021-09-24 18:52:38	219.3000           	0.7721             	159.8000           	169.3215           	56.3490            	0.9430             	59.9900            	0.0000             	0.0000             	0.0000             
410                	2021-09-24 18:52:39	219.3000           	0.7720             	159.8000           	169.2996           	56.3417            	0.9430             	59.9800            	0.0000             	0.0000             	0.0000             
411                	2021-09-24 18:52:40	219.4000           	0.7719             	159.8000           	169.3549           	56.3601            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
412                	2021-09-24 18:52:41	219.3000           	0.7718             	159.8000           	169.2557           	56.3271            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
413                	2021-09-24 18:52:42	219.4000           	0.7717             	159.8000           	169.3110           	56.3455            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
414                	2021-09-24 18:52:43	219.4000           	0.7715             	159.8000           	169.2671           	56.3309            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
415                	2021-09-24 18:52:44	219.4000           	0.7715             	159.7000           	169.2671           	56.3309            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
416                	2021-09-24 18:52:45	219.5000           	0.7713             	159.7000           	169.3004           	56.3419            	0.9430             	60.0100            	0.0000             	0.0000             	0.0000             
417                	2021-09-24 18:52:46	219.5000           	0.7712             	159.7000           	169.2784           	56.3346            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
418                	2021-09-24 18:52:47	219.5000           	0.7710             	159.7000           	169.2345           	56.3200            	0.9430             	60.0100            	0.0000             	0.0000             	0.0000             
419                	2021-09-24 18:52:48	219.5000           	0.7709             	159.7000           	169.2125           	56.3127            	0.9430             	59.9900            	0.0000             	0.0000             	0.0000             
420                	2021-09-24 18:52:49	219.5000           	0.7707             	159.6000           	169.1687           	56.2981            	0.9430             	60.0100            	0.0000             	0.0000             	0.0000             
421                	2021-09-24 18:52:50	219.4000           	0.7705             	159.6000           	169.0477           	56.2578            	0.9430             	60.0200            	0.0000             	0.0000             	0.0000             
422                	2021-09-24 18:52:52	219.2000           	0.7705             	159.5000           	168.8936           	56.2066            	0.9430             	60.0100            	0.0000             	0.0000             	0.0000             
423                	2021-09-24 18:52:53	219.4000           	0.7705             	159.5000           	169.0477           	56.2578            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
424                	2021-09-24 18:52:54	219.4000           	0.7703             	159.5000           	169.0038           	56.2432            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
425                	2021-09-24 18:52:55	219.4000           	0.7703             	159.5000           	169.0038           	56.2432            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
426                	2021-09-24 18:52:56	219.4000           	0.7701             	159.4000           	168.9599           	56.2286            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
427                	2021-09-24 18:52:57	219.4000           	0.7699             	159.4000           	168.9161           	56.2140            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
428                	2021-09-24 18:52:58	219.4000           	0.7698             	159.4000           	168.8941           	56.2067            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
429                	2021-09-24 18:53:00	219.4000           	0.7696             	159.3000           	168.8502           	56.1921            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
430                	2021-09-24 18:53:01	219.5000           	0.7695             	159.3000           	168.9052           	56.2104            	0.9430             	59.9900            	0.0000             	0.0000             	0.0000             
431                	2021-09-24 18:53:02	219.5000           	0.7694             	159.3000           	168.8833           	56.2031            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
432                	2021-09-24 18:53:03	219.4000           	0.7693             	159.3000           	168.7844           	56.1702            	0.9430             	59.9900            	0.0000             	0.0000             	0.0000             
433                	2021-09-24 18:53:04	219.4000           	0.7692             	159.3000           	168.7625           	56.1629            	0.9430             	59.9900            	0.0000             	0.0000             	0.0000             
434                	2021-09-24 18:53:05	219.4000           	0.7691             	159.2000           	168.7405           	56.1556            	0.9430             	59.9900            	0.0000             	0.0000             	0.0000             
435                	2021-09-24 18:53:06	219.3000           	0.7690             	159.2000           	168.6417           	56.1227            	0.9430             	59.9800            	0.0000             	0.0000             	0.0000             
436                	2021-09-24 18:53:07	219.3000           	0.7689             	159.1000           	168.6198           	56.1154            	0.9430             	59.9900            	0.0000             	0.0000             	0.0000             
437                	2021-09-24 18:53:09	219.3000           	0.7687             	159.1000           	168.5759           	56.1008            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
438                	2021-09-24 18:53:10	219.3000           	0.7686             	159.1000           	168.5540           	56.0935            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
439                	2021-09-24 18:53:11	219.3000           	0.7685             	159.0000           	168.5320           	56.0862            	0.9430             	59.9900            	0.0000             	0.0000             	0.0000             
440                	2021-09-24 18:53:12	219.3000           	0.7684             	159.0000           	168.5101           	56.0789            	0.9430             	59.9900            	0.0000             	0.0000             	0.0000             
441                	2021-09-24 18:53:13	219.3000           	0.7684             	159.0000           	168.5101           	56.0789            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
442                	2021-09-24 18:53:14	219.4000           	0.7681             	159.0000           	168.5211           	56.0826            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
443                	2021-09-24 18:53:15	219.4000           	0.7680             	158.9000           	168.4992           	56.0753            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
444                	2021-09-24 18:53:16	219.4000           	0.7678             	158.9000           	168.4553           	56.0607            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
445                	2021-09-24 18:53:17	219.4000           	0.7678             	158.9000           	168.4553           	56.0607            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
446                	2021-09-24 18:53:18	219.4000           	0.7676             	158.9000           	168.4114           	56.0461            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
447                	2021-09-24 18:53:20	219.3000           	0.7674             	158.8000           	168.2908           	56.0060            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
448                	2021-09-24 18:53:21	219.3000           	0.7674             	158.8000           	168.2908           	56.0060            	0.9430             	60.0100            	0.0000             	0.0000             	0.0000             
449                	2021-09-24 18:53:22	219.2000           	0.7674             	158.7000           	168.2141           	55.9804            	0.9430             	60.0100            	0.0000             	0.0000             	0.0000             
450                	2021-09-24 18:53:23	219.2000           	0.7672             	158.7000           	168.1702           	55.9658            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
451                	2021-09-24 18:53:24	219.1000           	0.7671             	158.6000           	168.0716           	55.9330            	0.9430             	60.0100            	0.0000             	0.0000             	0.0000             
452                	2021-09-24 18:53:25	219.2000           	0.7671             	158.6000           	168.1483           	55.9585            	0.9430             	60.0100            	0.0000             	0.0000             	0.0000             
453                	2021-09-24 18:53:26	219.1000           	0.7669             	158.5000           	168.0278           	55.9184            	0.9430             	60.0100            	0.0000             	0.0000             	0.0000             
454                	2021-09-24 18:53:27	219.1000           	0.7667             	158.5000           	167.9840           	55.9038            	0.9430             	60.0100            	0.0000             	0.0000             	0.0000             
455                	2021-09-24 18:53:28	219.1000           	0.7666             	158.5000           	167.9621           	55.8966            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
456                	2021-09-24 18:53:29	219.0000           	0.7666             	158.4000           	167.8854           	55.8710            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
457                	2021-09-24 18:53:30	219.0000           	0.7664             	158.4000           	167.8416           	55.8565            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
458                	2021-09-24 18:53:32	218.9000           	0.7662             	158.3000           	167.7212           	55.8164            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
459                	2021-09-24 18:53:33	219.0000           	0.7662             	158.4000           	167.7978           	55.8419            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
460                	2021-09-24 18:53:34	219.1000           	0.7662             	158.4000           	167.8744           	55.8674            	0.9430             	60.0100            	0.0000             	0.0000             	0.0000             
461                	2021-09-24 18:53:35	219.0000           	0.7659             	158.3000           	167.7321           	55.8200            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
462                	2021-09-24 18:53:36	219.0000           	0.7658             	158.2000           	167.7102           	55.8127            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
463                	2021-09-24 18:53:37	218.9000           	0.7657             	158.2000           	167.6117           	55.7800            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
464                	2021-09-24 18:53:38	219.0000           	0.7657             	158.2000           	167.6883           	55.8054            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
465                	2021-09-24 18:53:40	219.0000           	0.7654             	158.1000           	167.6226           	55.7836            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
466                	2021-09-24 18:53:41	219.0000           	0.7653             	158.1000           	167.6007           	55.7763            	0.9430             	60.0100            	0.0000             	0.0000             	0.0000             
467                	2021-09-24 18:53:42	219.0000           	0.7652             	158.1000           	167.5788           	55.7690            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
468                	2021-09-24 18:53:43	219.1000           	0.7652             	158.1000           	167.6553           	55.7945            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
469                	2021-09-24 18:53:44	219.0000           	0.7651             	158.1000           	167.5569           	55.7617            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
470                	2021-09-24 18:53:45	219.1000           	0.7650             	158.1000           	167.6115           	55.7799            	0.9430             	59.9900            	0.0000             	0.0000             	0.0000             
471                	2021-09-24 18:53:47	219.0000           	0.7648             	158.0000           	167.4912           	55.7399            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
472                	2021-09-24 18:53:48	219.0000           	0.7647             	158.0000           	167.4693           	55.7326            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
473                	2021-09-24 18:53:49	219.0000           	0.7646             	158.0000           	167.4474           	55.7253            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
474                	2021-09-24 18:53:50	219.0000           	0.7645             	158.0000           	167.4255           	55.7180            	0.9430             	59.9900            	0.0000             	0.0000             	0.0000             
475                	2021-09-24 18:53:51	219.1000           	0.7644             	158.0000           	167.4800           	55.7361            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
476                	2021-09-24 18:53:52	219.0000           	0.7643             	157.9000           	167.3817           	55.7034            	0.9430             	59.9900            	0.0000             	0.0000             	0.0000             
477                	2021-09-24 18:53:54	219.1000           	0.7642             	157.9000           	167.4362           	55.7216            	0.9430             	60.0000            	0.0000             	0.0000             	0.0000             
478                	2021-09-24 18:53:55	219.1000           	0.7642             	157.9000           	167.4362           	56.1938            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
479                	2021-09-24 18:53:56	219.2000           	0.7641             	158.0000           	167.4907           	56.2120            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
480                	2021-09-24 18:53:57	219.3000           	0.7640             	158.0000           	167.5452           	56.2303            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
481                	2021-09-24 18:53:58	219.4000           	0.7639             	158.0000           	167.5997           	56.2486            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
482                	2021-09-24 18:53:59	219.4000           	0.7638             	158.0000           	167.5777           	56.2412            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
483                	2021-09-24 18:54:00	219.4000           	0.7636             	157.9000           	167.5338           	56.2265            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
484                	2021-09-24 18:54:01	219.4000           	0.7636             	157.9000           	167.5338           	56.2265            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
485                	2021-09-24 18:54:03	219.4000           	0.7633             	157.9000           	167.4680           	56.2044            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
486                	2021-09-24 18:54:04	219.4000           	0.7633             	157.8000           	167.4680           	56.2044            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
487                	2021-09-24 18:54:05	219.5000           	0.7630             	157.8000           	167.4785           	56.2079            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
488                	2021-09-24 18:54:06	219.4000           	0.7630             	157.8000           	167.4022           	56.1823            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
489                	2021-09-24 18:54:07	219.4000           	0.7629             	157.8000           	167.3803           	56.1750            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
490                	2021-09-24 18:54:08	219.4000           	0.7628             	157.8000           	167.3583           	56.1676            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
491                	2021-09-24 18:54:09	219.5000           	0.7627             	157.8000           	167.4127           	56.1858            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
492                	2021-09-24 18:54:10	219.5000           	0.7626             	157.8000           	167.3907           	56.1785            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
493                	2021-09-24 18:54:11	219.5000           	0.7624             	157.8000           	167.3468           	56.1637            	0.9420             	60.0200            	0.0000             	0.0000             	0.0000             
494                	2021-09-24 18:54:12	219.5000           	0.7622             	157.7000           	167.3029           	56.1490            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
495                	2021-09-24 18:54:13	219.5000           	0.7621             	157.7000           	167.2809           	56.1416            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
496                	2021-09-24 18:54:15	219.4000           	0.7620             	157.6000           	167.1828           	56.1087            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
497                	2021-09-24 18:54:16	219.4000           	0.7620             	157.6000           	167.1828           	56.1087            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
498                	2021-09-24 18:54:17	219.4000           	0.7619             	157.6000           	167.1609           	56.1013            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
499                	2021-09-24 18:54:18	219.4000           	0.7618             	157.6000           	167.1389           	56.0940            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
500                	2021-09-24 18:54:19	219.4000           	0.7617             	157.5000           	167.1170           	56.0866            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
501                	2021-09-24 18:54:20	219.4000           	0.7617             	157.5000           	167.1170           	56.0866            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
502                	2021-09-24 18:54:22	219.4000           	0.7616             	157.5000           	167.0950           	56.0792            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
503                	2021-09-24 18:54:23	219.4000           	0.7615             	157.4000           	167.0731           	56.0719            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
504                	2021-09-24 18:54:24	219.4000           	0.7613             	157.4000           	167.0292           	56.0572            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
505                	2021-09-24 18:54:25	219.4000           	0.7612             	157.4000           	167.0073           	56.0498            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
506                	2021-09-24 18:54:26	219.4000           	0.7610             	157.3000           	166.9634           	56.0351            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
507                	2021-09-24 18:54:27	219.3000           	0.7609             	157.3000           	166.8654           	56.0022            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
508                	2021-09-24 18:54:28	219.3000           	0.7608             	157.2000           	166.8434           	55.9948            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
509                	2021-09-24 18:54:29	219.4000           	0.7607             	157.3000           	166.8976           	56.0130            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
510                	2021-09-24 18:54:30	219.4000           	0.7605             	157.2000           	166.8537           	55.9982            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
511                	2021-09-24 18:54:31	219.4000           	0.7604             	157.2000           	166.8318           	55.9909            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
512                	2021-09-24 18:54:32	219.3000           	0.7604             	157.1000           	166.7557           	55.9654            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
513                	2021-09-24 18:54:33	219.2000           	0.7602             	157.0000           	166.6358           	55.9251            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
514                	2021-09-24 18:54:34	219.2000           	0.7602             	157.0000           	166.6358           	55.9251            	0.9420             	59.9700            	0.0000             	0.0000             	0.0000             
515                	2021-09-24 18:54:36	219.1000           	0.7601             	157.0000           	166.5379           	55.8923            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
516                	2021-09-24 18:54:37	219.1000           	0.7601             	156.9000           	166.5379           	55.8923            	0.9420             	59.9700            	0.0000             	0.0000             	0.0000             
517                	2021-09-24 18:54:38	219.2000           	0.7601             	157.0000           	166.6139           	55.9178            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
518                	2021-09-24 18:54:39	219.1000           	0.7601             	157.0000           	166.5379           	55.8923            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
519                	2021-09-24 18:54:40	219.1000           	0.7600             	156.9000           	166.5160           	55.8849            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
520                	2021-09-24 18:54:41	219.2000           	0.7599             	157.0000           	166.5701           	55.9031            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
521                	2021-09-24 18:54:42	219.2000           	0.7597             	157.0000           	166.5262           	55.8883            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
522                	2021-09-24 18:54:43	219.3000           	0.7595             	156.9000           	166.5583           	55.8991            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
523                	2021-09-24 18:54:44	219.3000           	0.7595             	157.0000           	166.5583           	55.8991            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
524                	2021-09-24 18:54:45	219.3000           	0.7593             	156.9000           	166.5145           	55.8844            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
525                	2021-09-24 18:54:47	219.3000           	0.7591             	156.9000           	166.4706           	55.8697            	0.9420             	59.9800            	0.0000             	0.0000             	0.0000             
526                	2021-09-24 18:54:48	219.3000           	0.7590             	156.9000           	166.4487           	55.8623            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
527                	2021-09-24 18:54:49	219.4000           	0.7590             	156.9000           	166.5246           	55.8878            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
528                	2021-09-24 18:54:50	219.3000           	0.7588             	156.8000           	166.4048           	55.8476            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
529                	2021-09-24 18:54:51	219.4000           	0.7586             	156.8000           	166.4368           	55.8583            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
530                	2021-09-24 18:54:52	219.4000           	0.7586             	156.8000           	166.4368           	55.8583            	0.9420             	59.9900            	0.0000             	0.0000             	0.0000             
531                	2021-09-24 18:54:53	219.3000           	0.7584             	156.7000           	166.3171           	55.8182            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
532                	2021-09-24 18:54:54	219.3000           	0.7583             	156.7000           	166.2952           	55.8108            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
533                	2021-09-24 18:54:55	219.3000           	0.7582             	156.6000           	166.2733           	55.8034            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
534                	2021-09-24 18:54:56	219.2000           	0.7582             	156.6000           	166.1974           	55.7780            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
535                	2021-09-24 18:54:57	219.3000           	0.7580             	156.6000           	166.2294           	55.7887            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
536                	2021-09-24 18:54:59	219.3000           	0.7579             	156.6000           	166.2075           	55.7814            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
537                	2021-09-24 18:55:00	219.3000           	0.7578             	156.6000           	166.1855           	55.7740            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
538                	2021-09-24 18:55:01	219.3000           	0.7578             	156.6000           	166.1855           	55.7740            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
539                	2021-09-24 18:55:02	219.3000           	0.7576             	156.6000           	166.1417           	55.7593            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
540                	2021-09-24 18:55:03	219.4000           	0.7575             	156.6000           	166.1955           	55.7773            	0.9420             	60.0000            	0.0000             	0.0000             	0.0000             
541                	2021-09-24 18:55:04	219.4000           	0.7575             	156.6000           	166.1955           	55.7773            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
542                	2021-09-24 18:55:05	219.5000           	0.7574             	156.6000           	166.2493           	56.2599            	0.9410             	60.0100            	0.0000             	0.0000             	0.0000             
543                	2021-09-24 18:55:06	219.5000           	0.7573             	156.6000           	166.2274           	55.7880            	0.9420             	60.0200            	0.0000             	0.0000             	0.0000             
544                	2021-09-24 18:55:07	219.5000           	0.7572             	156.6000           	166.2054           	55.7807            	0.9420             	60.0200            	0.0000             	0.0000             	0.0000             
545                	2021-09-24 18:55:08	219.5000           	0.7571             	156.5000           	166.1834           	55.7733            	0.9420             	60.0200            	0.0000             	0.0000             	0.0000             
546                	2021-09-24 18:55:09	219.5000           	0.7570             	156.5000           	166.1615           	56.2301            	0.9410             	60.0200            	0.0000             	0.0000             	0.0000             
547                	2021-09-24 18:55:10	219.5000           	0.7569             	156.5000           	166.1396           	56.2227            	0.9410             	60.0200            	0.0000             	0.0000             	0.0000             
548                	2021-09-24 18:55:11	219.5000           	0.7569             	156.5000           	166.1396           	56.2227            	0.9410             	60.0200            	0.0000             	0.0000             	0.0000             
549                	2021-09-24 18:55:13	219.5000           	0.7568             	156.5000           	166.1176           	55.7512            	0.9420             	60.0300            	0.0000             	0.0000             	0.0000             
550                	2021-09-24 18:55:14	219.5000           	0.7566             	156.4000           	166.0737           	56.2004            	0.9410             	60.0200            	0.0000             	0.0000             	0.0000             
551                	2021-09-24 18:55:15	219.4000           	0.7564             	156.3000           	165.9542           	55.6964            	0.9420             	60.0200            	0.0000             	0.0000             	0.0000             
552                	2021-09-24 18:55:16	219.5000           	0.7565             	156.4000           	166.0517           	56.1930            	0.9410             	60.0300            	0.0000             	0.0000             	0.0000             
553                	2021-09-24 18:55:17	219.4000           	0.7563             	156.3000           	165.9322           	55.6890            	0.9420             	60.0200            	0.0000             	0.0000             	0.0000             
554                	2021-09-24 18:55:18	219.3000           	0.7562             	156.3000           	165.8347           	55.6562            	0.9420             	60.0300            	0.0000             	0.0000             	0.0000             
555                	2021-09-24 18:55:19	219.4000           	0.7560             	156.2000           	165.8664           	55.6669            	0.9420             	60.0200            	0.0000             	0.0000             	0.0000             
556                	2021-09-24 18:55:20	219.4000           	0.7560             	156.2000           	165.8664           	55.6669            	0.9420             	60.0300            	0.0000             	0.0000             	0.0000             
557                	2021-09-24 18:55:21	219.3000           	0.7559             	156.2000           	165.7689           	55.6342            	0.9420             	60.0300            	0.0000             	0.0000             	0.0000             
558                	2021-09-24 18:55:23	219.3000           	0.7557             	156.1000           	165.7250           	55.6194            	0.9420             	60.0200            	0.0000             	0.0000             	0.0000             
559                	2021-09-24 18:55:24	219.2000           	0.7557             	156.1000           	165.6494           	55.5941            	0.9420             	60.0200            	0.0000             	0.0000             	0.0000             
560                	2021-09-24 18:55:25	219.3000           	0.7558             	156.1000           	165.7469           	55.6268            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
561                	2021-09-24 18:55:26	219.3000           	0.7557             	156.1000           	165.7250           	55.6194            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
562                	2021-09-24 18:55:27	219.2000           	0.7557             	156.1000           	165.6494           	55.5941            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
563                	2021-09-24 18:55:28	219.2000           	0.7561             	156.2000           	165.7371           	55.6235            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
564                	2021-09-24 18:55:29	219.2000           	0.7564             	156.2000           	165.8029           	55.6456            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
565                	2021-09-24 18:55:30	219.2000           	0.7563             	156.2000           	165.7810           	55.6382            	0.9420             	60.0100            	0.0000             	0.0000             	0.0000             
